Municipios;País de nacimiento;Sexo;Periodo;Total
51001 Ceuta;Paraguay;Hombres;1 de enero de 2019;4
51001 Ceuta;Paraguay;Hombres;1 de enero de 2018;4
51001 Ceuta;Paraguay;Hombres;1 de enero de 2017;5
51001 Ceuta;Paraguay;Hombres;1 de enero de 2016;2
51001 Ceuta;Paraguay;Hombres;1 de enero de 2015;2
51001 Ceuta;Paraguay;Mujeres;1 de enero de 2020;7
51001 Ceuta;Paraguay;Mujeres;1 de enero de 2019;6
51001 Ceuta;Paraguay;Mujeres;1 de enero de 2018;6
51001 Ceuta;Paraguay;Mujeres;1 de enero de 2017;6
51001 Ceuta;Paraguay;Mujeres;1 de enero de 2016;6
51001 Ceuta;Paraguay;Mujeres;1 de enero de 2015;7
51001 Ceuta;Perú;Total;1 de enero de 2020;36
51001 Ceuta;Perú;Total;1 de enero de 2019;40
51001 Ceuta;Perú;Total;1 de enero de 2018;41
51001 Ceuta;Perú;Total;1 de enero de 2017;38
51001 Ceuta;Perú;Total;1 de enero de 2016;42
51001 Ceuta;Perú;Total;1 de enero de 2015;37
51001 Ceuta;Perú;Hombres;1 de enero de 2020;19
51001 Ceuta;Perú;Hombres;1 de enero de 2019;20
51001 Ceuta;Perú;Hombres;1 de enero de 2018;23
51001 Ceuta;Perú;Hombres;1 de enero de 2017;22
51001 Ceuta;Perú;Hombres;1 de enero de 2016;22
51001 Ceuta;Perú;Hombres;1 de enero de 2015;21
51001 Ceuta;Perú;Mujeres;1 de enero de 2020;17
51001 Ceuta;Perú;Mujeres;1 de enero de 2019;20
51001 Ceuta;Perú;Mujeres;1 de enero de 2018;18
51001 Ceuta;Perú;Mujeres;1 de enero de 2017;16
51001 Ceuta;Perú;Mujeres;1 de enero de 2016;20
51001 Ceuta;Perú;Mujeres;1 de enero de 2015;16
51001 Ceuta;República Dominicana;Total;1 de enero de 2020;10
51001 Ceuta;República Dominicana;Total;1 de enero de 2019;8
51001 Ceuta;República Dominicana;Total;1 de enero de 2018;8
51001 Ceuta;República Dominicana;Total;1 de enero de 2017;8
51001 Ceuta;República Dominicana;Total;1 de enero de 2016;10
51001 Ceuta;República Dominicana;Total;1 de enero de 2015;12
51001 Ceuta;República Dominicana;Hombres;1 de enero de 2020;3
51001 Ceuta;República Dominicana;Hombres;1 de enero de 2019;3
51001 Ceuta;República Dominicana;Hombres;1 de enero de 2018;4
51001 Ceuta;República Dominicana;Hombres;1 de enero de 2017;3
51001 Ceuta;República Dominicana;Hombres;1 de enero de 2016;3
51001 Ceuta;República Dominicana;Hombres;1 de enero de 2015;5
51001 Ceuta;República Dominicana;Mujeres;1 de enero de 2020;7
51001 Ceuta;República Dominicana;Mujeres;1 de enero de 2019;5
51001 Ceuta;República Dominicana;Mujeres;1 de enero de 2018;4
51001 Ceuta;República Dominicana;Mujeres;1 de enero de 2017;5
51001 Ceuta;República Dominicana;Mujeres;1 de enero de 2016;7
51001 Ceuta;República Dominicana;Mujeres;1 de enero de 2015;7
51001 Ceuta;Uruguay;Total;1 de enero de 2020;7
51001 Ceuta;Uruguay;Total;1 de enero de 2019;7
51001 Ceuta;Uruguay;Total;1 de enero de 2018;8
51001 Ceuta;Uruguay;Total;1 de enero de 2017;8
51001 Ceuta;Uruguay;Total;1 de enero de 2016;8
51001 Ceuta;Uruguay;Total;1 de enero de 2015;10
51001 Ceuta;Uruguay;Hombres;1 de enero de 2020;5
51001 Ceuta;Uruguay;Hombres;1 de enero de 2019;5
51001 Ceuta;Uruguay;Hombres;1 de enero de 2018;6
51001 Ceuta;Uruguay;Hombres;1 de enero de 2017;5
51001 Ceuta;Uruguay;Hombres;1 de enero de 2016;5
51001 Ceuta;Uruguay;Hombres;1 de enero de 2015;6
51001 Ceuta;Uruguay;Mujeres;1 de enero de 2020;2
51001 Ceuta;Uruguay;Mujeres;1 de enero de 2019;2
51001 Ceuta;Uruguay;Mujeres;1 de enero de 2018;2
51001 Ceuta;Uruguay;Mujeres;1 de enero de 2017;3
51001 Ceuta;Uruguay;Mujeres;1 de enero de 2016;3
51001 Ceuta;Uruguay;Mujeres;1 de enero de 2015;4
51001 Ceuta;Venezuela;Total;1 de enero de 2020;53
51001 Ceuta;Venezuela;Total;1 de enero de 2019;52
51001 Ceuta;Venezuela;Total;1 de enero de 2018;45
51001 Ceuta;Venezuela;Total;1 de enero de 2017;43
51001 Ceuta;Venezuela;Total;1 de enero de 2016;45
51001 Ceuta;Venezuela;Total;1 de enero de 2015;49
51001 Ceuta;Venezuela;Hombres;1 de enero de 2020;27
51001 Ceuta;Venezuela;Hombres;1 de enero de 2019;29
51001 Ceuta;Venezuela;Hombres;1 de enero de 2018;23
51001 Ceuta;Venezuela;Hombres;1 de enero de 2017;23
51001 Ceuta;Venezuela;Hombres;1 de enero de 2016;25
51001 Ceuta;Venezuela;Hombres;1 de enero de 2015;27
51001 Ceuta;Venezuela;Mujeres;1 de enero de 2020;26
51001 Ceuta;Venezuela;Mujeres;1 de enero de 2019;23
51001 Ceuta;Venezuela;Mujeres;1 de enero de 2018;22
51001 Ceuta;Venezuela;Mujeres;1 de enero de 2017;20
51001 Ceuta;Venezuela;Mujeres;1 de enero de 2016;20
51001 Ceuta;Venezuela;Mujeres;1 de enero de 2015;22
51001 Ceuta;Asia;Total;1 de enero de 2020;278
51001 Ceuta;Asia;Total;1 de enero de 2019;282
51001 Ceuta;Asia;Total;1 de enero de 2018;287
51001 Ceuta;Asia;Total;1 de enero de 2017;288
51001 Ceuta;Asia;Total;1 de enero de 2016;293
51001 Ceuta;Asia;Total;1 de enero de 2015;295
51001 Ceuta;Asia;Hombres;1 de enero de 2020;135
51001 Ceuta;Asia;Hombres;1 de enero de 2019;142
51001 Ceuta;Asia;Hombres;1 de enero de 2018;145
51001 Ceuta;Asia;Hombres;1 de enero de 2017;146
51001 Ceuta;Asia;Hombres;1 de enero de 2016;148
51001 Ceuta;Asia;Hombres;1 de enero de 2015;148
51001 Ceuta;Asia;Mujeres;1 de enero de 2020;143
51001 Ceuta;Asia;Mujeres;1 de enero de 2019;140
51001 Ceuta;Asia;Mujeres;1 de enero de 2018;142
51001 Ceuta;Asia;Mujeres;1 de enero de 2017;142
51001 Ceuta;Asia;Mujeres;1 de enero de 2016;145
51001 Ceuta;Asia;Mujeres;1 de enero de 2015;147
51001 Ceuta;China;Total;1 de enero de 2020;108
51001 Ceuta;China;Total;1 de enero de 2019;107
51001 Ceuta;China;Total;1 de enero de 2018;117
51001 Ceuta;China;Total;1 de enero de 2017;119
51001 Ceuta;China;Total;1 de enero de 2016;118
51001 Ceuta;China;Total;1 de enero de 2015;116
51001 Ceuta;China;Hombres;1 de enero de 2020;55
51001 Ceuta;China;Hombres;1 de enero de 2019;55
51001 Ceuta;China;Hombres;1 de enero de 2018;61
51001 Ceuta;China;Hombres;1 de enero de 2017;60
51001 Ceuta;China;Hombres;1 de enero de 2016;62
51001 Ceuta;China;Hombres;1 de enero de 2015;56
51001 Ceuta;China;Mujeres;1 de enero de 2020;53
51001 Ceuta;China;Mujeres;1 de enero de 2019;52
51001 Ceuta;China;Mujeres;1 de enero de 2018;56
51001 Ceuta;China;Mujeres;1 de enero de 2017;59
51001 Ceuta;China;Mujeres;1 de enero de 2016;56
51001 Ceuta;China;Mujeres;1 de enero de 2015;60
51001 Ceuta;Pakistán;Total;1 de enero de 2020;25
51001 Ceuta;Pakistán;Total;1 de enero de 2019;28
51001 Ceuta;Pakistán;Total;1 de enero de 2018;29
51001 Ceuta;Pakistán;Total;1 de enero de 2017;26
51001 Ceuta;Pakistán;Total;1 de enero de 2016;26
51001 Ceuta;Pakistán;Total;1 de enero de 2015;26
51001 Ceuta;Pakistán;Hombres;1 de enero de 2020;11
51001 Ceuta;Pakistán;Hombres;1 de enero de 2019;14
51001 Ceuta;Pakistán;Hombres;1 de enero de 2018;15
51001 Ceuta;Pakistán;Hombres;1 de enero de 2017;15
51001 Ceuta;Pakistán;Hombres;1 de enero de 2016;14
51001 Ceuta;Pakistán;Hombres;1 de enero de 2015;14
51001 Ceuta;Pakistán;Mujeres;1 de enero de 2020;14
51001 Ceuta;Pakistán;Mujeres;1 de enero de 2019;14
51001 Ceuta;Pakistán;Mujeres;1 de enero de 2018;14
51001 Ceuta;Pakistán;Mujeres;1 de enero de 2017;11
51001 Ceuta;Pakistán;Mujeres;1 de enero de 2016;12
51001 Ceuta;Pakistán;Mujeres;1 de enero de 2015;12
51001 Ceuta;Oceanía ;Total;1 de enero de 2020;4
51001 Ceuta;Oceanía ;Total;1 de enero de 2019;3
51001 Ceuta;Oceanía ;Total;1 de enero de 2018;1
51001 Ceuta;Oceanía ;Total;1 de enero de 2017;1
51001 Ceuta;Oceanía ;Total;1 de enero de 2016;2
51001 Ceuta;Oceanía ;Total;1 de enero de 2015;2
51001 Ceuta;Oceanía ;Hombres;1 de enero de 2020;1
51001 Ceuta;Oceanía ;Hombres;1 de enero de 2019;0
51001 Ceuta;Oceanía ;Hombres;1 de enero de 2018;0
51001 Ceuta;Oceanía ;Hombres;1 de enero de 2017;0
51001 Ceuta;Oceanía ;Hombres;1 de enero de 2016;0
51001 Ceuta;Oceanía ;Hombres;1 de enero de 2015;1
51001 Ceuta;Oceanía ;Mujeres;1 de enero de 2020;3
51001 Ceuta;Oceanía ;Mujeres;1 de enero de 2019;3
51001 Ceuta;Oceanía ;Mujeres;1 de enero de 2018;1
51001 Ceuta;Oceanía ;Mujeres;1 de enero de 2017;1
51001 Ceuta;Oceanía ;Mujeres;1 de enero de 2016;2
51001 Ceuta;Oceanía ;Mujeres;1 de enero de 2015;1
