Municipios;País de nacimiento;Sexo;Periodo;Total
30001 Abanilla;Extranjero;Total;1 de enero de 2020;926
30001 Abanilla;Extranjero;Total;1 de enero de 2019;885
30001 Abanilla;Extranjero;Total;1 de enero de 2018;804
30001 Abanilla;Extranjero;Total;1 de enero de 2017;844
30001 Abanilla;Extranjero;Total;1 de enero de 2016;845
30001 Abanilla;Extranjero;Total;1 de enero de 2015;931
30001 Abanilla;Extranjero;Hombres;1 de enero de 2020;464
30001 Abanilla;Extranjero;Hombres;1 de enero de 2019;463
30001 Abanilla;Extranjero;Hombres;1 de enero de 2018;418
30001 Abanilla;Extranjero;Hombres;1 de enero de 2017;443
30001 Abanilla;Extranjero;Hombres;1 de enero de 2016;442
30001 Abanilla;Extranjero;Hombres;1 de enero de 2015;477
30001 Abanilla;Extranjero;Mujeres;1 de enero de 2020;462
30001 Abanilla;Extranjero;Mujeres;1 de enero de 2019;422
30001 Abanilla;Extranjero;Mujeres;1 de enero de 2018;386
30001 Abanilla;Extranjero;Mujeres;1 de enero de 2017;401
30001 Abanilla;Extranjero;Mujeres;1 de enero de 2016;403
30001 Abanilla;Extranjero;Mujeres;1 de enero de 2015;454
30001 Abanilla;Europa (sin España);Total;1 de enero de 2020;631
30001 Abanilla;Europa (sin España);Total;1 de enero de 2019;608
30001 Abanilla;Europa (sin España);Total;1 de enero de 2018;566
30001 Abanilla;Europa (sin España);Total;1 de enero de 2017;596
30001 Abanilla;Europa (sin España);Total;1 de enero de 2016;615
30001 Abanilla;Europa (sin España);Total;1 de enero de 2015;705
30001 Abanilla;Europa (sin España);Hombres;1 de enero de 2020;312
30001 Abanilla;Europa (sin España);Hombres;1 de enero de 2019;304
30001 Abanilla;Europa (sin España);Hombres;1 de enero de 2018;285
30001 Abanilla;Europa (sin España);Hombres;1 de enero de 2017;306
30001 Abanilla;Europa (sin España);Hombres;1 de enero de 2016;311
30001 Abanilla;Europa (sin España);Hombres;1 de enero de 2015;345
30001 Abanilla;Europa (sin España);Mujeres;1 de enero de 2020;319
30001 Abanilla;Europa (sin España);Mujeres;1 de enero de 2019;304
30001 Abanilla;Europa (sin España);Mujeres;1 de enero de 2018;281
30001 Abanilla;Europa (sin España);Mujeres;1 de enero de 2017;290
30001 Abanilla;Europa (sin España);Mujeres;1 de enero de 2016;304
30001 Abanilla;Europa (sin España);Mujeres;1 de enero de 2015;360
30001 Abanilla;Alemania;Total;1 de enero de 2020;19
30001 Abanilla;Alemania;Total;1 de enero de 2019;19
30001 Abanilla;Alemania;Total;1 de enero de 2018;19
30001 Abanilla;Alemania;Total;1 de enero de 2017;17
30001 Abanilla;Alemania;Total;1 de enero de 2016;19
30001 Abanilla;Alemania;Total;1 de enero de 2015;20
30001 Abanilla;Alemania;Hombres;1 de enero de 2020;10
30001 Abanilla;Alemania;Hombres;1 de enero de 2019;10
30001 Abanilla;Alemania;Hombres;1 de enero de 2018;12
30001 Abanilla;Alemania;Hombres;1 de enero de 2017;11
30001 Abanilla;Alemania;Hombres;1 de enero de 2016;12
30001 Abanilla;Alemania;Hombres;1 de enero de 2015;11
30001 Abanilla;Alemania;Mujeres;1 de enero de 2020;9
30001 Abanilla;Alemania;Mujeres;1 de enero de 2019;9
30001 Abanilla;Alemania;Mujeres;1 de enero de 2018;7
30001 Abanilla;Alemania;Mujeres;1 de enero de 2017;6
30001 Abanilla;Alemania;Mujeres;1 de enero de 2016;7
30001 Abanilla;Alemania;Mujeres;1 de enero de 2015;9
30001 Abanilla;Bulgaria;Total;1 de enero de 2020;0
30001 Abanilla;Bulgaria;Total;1 de enero de 2019;0
30001 Abanilla;Bulgaria;Total;1 de enero de 2018;0
30001 Abanilla;Bulgaria;Total;1 de enero de 2017;1
30001 Abanilla;Bulgaria;Total;1 de enero de 2016;1
30001 Abanilla;Bulgaria;Total;1 de enero de 2015;2
30001 Abanilla;Bulgaria;Hombres;1 de enero de 2020;0
30001 Abanilla;Bulgaria;Hombres;1 de enero de 2019;0
30001 Abanilla;Bulgaria;Hombres;1 de enero de 2018;0
30001 Abanilla;Bulgaria;Hombres;1 de enero de 2017;0
30001 Abanilla;Bulgaria;Hombres;1 de enero de 2016;0
30001 Abanilla;Bulgaria;Hombres;1 de enero de 2015;0
30001 Abanilla;Bulgaria;Mujeres;1 de enero de 2020;0
30001 Abanilla;Bulgaria;Mujeres;1 de enero de 2019;0
30001 Abanilla;Bulgaria;Mujeres;1 de enero de 2018;0
30001 Abanilla;Bulgaria;Mujeres;1 de enero de 2017;1
30001 Abanilla;Bulgaria;Mujeres;1 de enero de 2016;1
30001 Abanilla;Bulgaria;Mujeres;1 de enero de 2015;2
30001 Abanilla;Francia;Total;1 de enero de 2020;155
30001 Abanilla;Francia;Total;1 de enero de 2019;152
30001 Abanilla;Francia;Total;1 de enero de 2018;155
30001 Abanilla;Francia;Total;1 de enero de 2017;156
30001 Abanilla;Francia;Total;1 de enero de 2016;154
30001 Abanilla;Francia;Total;1 de enero de 2015;161
30001 Abanilla;Francia;Hombres;1 de enero de 2020;85
30001 Abanilla;Francia;Hombres;1 de enero de 2019;83
30001 Abanilla;Francia;Hombres;1 de enero de 2018;86
30001 Abanilla;Francia;Hombres;1 de enero de 2017;89
30001 Abanilla;Francia;Hombres;1 de enero de 2016;85
30001 Abanilla;Francia;Hombres;1 de enero de 2015;89
30001 Abanilla;Francia;Mujeres;1 de enero de 2020;70
30001 Abanilla;Francia;Mujeres;1 de enero de 2019;69
30001 Abanilla;Francia;Mujeres;1 de enero de 2018;69
30001 Abanilla;Francia;Mujeres;1 de enero de 2017;67
30001 Abanilla;Francia;Mujeres;1 de enero de 2016;69
30001 Abanilla;Francia;Mujeres;1 de enero de 2015;72
30001 Abanilla;Italia;Total;1 de enero de 2020;3
30001 Abanilla;Italia;Total;1 de enero de 2019;2
30001 Abanilla;Italia;Total;1 de enero de 2018;2
30001 Abanilla;Italia;Total;1 de enero de 2017;2
30001 Abanilla;Italia;Total;1 de enero de 2016;2
30001 Abanilla;Italia;Total;1 de enero de 2015;2
30001 Abanilla;Italia;Hombres;1 de enero de 2020;3
30001 Abanilla;Italia;Hombres;1 de enero de 2019;2
30001 Abanilla;Italia;Hombres;1 de enero de 2018;2
30001 Abanilla;Italia;Hombres;1 de enero de 2017;2
30001 Abanilla;Italia;Hombres;1 de enero de 2016;2
30001 Abanilla;Italia;Hombres;1 de enero de 2015;2
30001 Abanilla;Italia;Mujeres;1 de enero de 2020;0
30001 Abanilla;Italia;Mujeres;1 de enero de 2019;0
30001 Abanilla;Italia;Mujeres;1 de enero de 2018;0
30001 Abanilla;Italia;Mujeres;1 de enero de 2017;0
30001 Abanilla;Italia;Mujeres;1 de enero de 2016;0
30001 Abanilla;Italia;Mujeres;1 de enero de 2015;0
30001 Abanilla;Polonia;Total;1 de enero de 2020;2
30001 Abanilla;Polonia;Total;1 de enero de 2019;2
30001 Abanilla;Polonia;Total;1 de enero de 2018;1
30001 Abanilla;Polonia;Total;1 de enero de 2017;3
30001 Abanilla;Polonia;Total;1 de enero de 2016;2
30001 Abanilla;Polonia;Total;1 de enero de 2015;2
30001 Abanilla;Polonia;Hombres;1 de enero de 2020;0
30001 Abanilla;Polonia;Hombres;1 de enero de 2019;0
30001 Abanilla;Polonia;Hombres;1 de enero de 2018;0
30001 Abanilla;Polonia;Hombres;1 de enero de 2017;1
30001 Abanilla;Polonia;Hombres;1 de enero de 2016;0
30001 Abanilla;Polonia;Hombres;1 de enero de 2015;0
30001 Abanilla;Polonia;Mujeres;1 de enero de 2020;2
30001 Abanilla;Polonia;Mujeres;1 de enero de 2019;2
30001 Abanilla;Polonia;Mujeres;1 de enero de 2018;1
30001 Abanilla;Polonia;Mujeres;1 de enero de 2017;2
30001 Abanilla;Polonia;Mujeres;1 de enero de 2016;2
30001 Abanilla;Polonia;Mujeres;1 de enero de 2015;2
30001 Abanilla;Portugal;Total;1 de enero de 2020;5
30001 Abanilla;Portugal;Total;1 de enero de 2019;8
30001 Abanilla;Portugal;Total;1 de enero de 2018;4
30001 Abanilla;Portugal;Total;1 de enero de 2017;4
30001 Abanilla;Portugal;Total;1 de enero de 2016;4
30001 Abanilla;Portugal;Total;1 de enero de 2015;1
30001 Abanilla;Portugal;Hombres;1 de enero de 2020;2
30001 Abanilla;Portugal;Hombres;1 de enero de 2019;3
30001 Abanilla;Portugal;Hombres;1 de enero de 2018;1
30001 Abanilla;Portugal;Hombres;1 de enero de 2017;1
30001 Abanilla;Portugal;Hombres;1 de enero de 2016;1
30001 Abanilla;Portugal;Hombres;1 de enero de 2015;0
30001 Abanilla;Portugal;Mujeres;1 de enero de 2020;3
30001 Abanilla;Portugal;Mujeres;1 de enero de 2019;5
30001 Abanilla;Portugal;Mujeres;1 de enero de 2018;3
30001 Abanilla;Portugal;Mujeres;1 de enero de 2017;3
30001 Abanilla;Portugal;Mujeres;1 de enero de 2016;3
30001 Abanilla;Portugal;Mujeres;1 de enero de 2015;1
30001 Abanilla;Reino Unido;Total;1 de enero de 2020;265
30001 Abanilla;Reino Unido;Total;1 de enero de 2019;252
30001 Abanilla;Reino Unido;Total;1 de enero de 2018;226
30001 Abanilla;Reino Unido;Total;1 de enero de 2017;239
30001 Abanilla;Reino Unido;Total;1 de enero de 2016;262
30001 Abanilla;Reino Unido;Total;1 de enero de 2015;341
30001 Abanilla;Reino Unido;Hombres;1 de enero de 2020;130
30001 Abanilla;Reino Unido;Hombres;1 de enero de 2019;125
30001 Abanilla;Reino Unido;Hombres;1 de enero de 2018;113
30001 Abanilla;Reino Unido;Hombres;1 de enero de 2017;121
30001 Abanilla;Reino Unido;Hombres;1 de enero de 2016;129
30001 Abanilla;Reino Unido;Hombres;1 de enero de 2015;165
30001 Abanilla;Reino Unido;Mujeres;1 de enero de 2020;135
30001 Abanilla;Reino Unido;Mujeres;1 de enero de 2019;127
30001 Abanilla;Reino Unido;Mujeres;1 de enero de 2018;113
30001 Abanilla;Reino Unido;Mujeres;1 de enero de 2017;118
30001 Abanilla;Reino Unido;Mujeres;1 de enero de 2016;133
30001 Abanilla;Reino Unido;Mujeres;1 de enero de 2015;176
30001 Abanilla;Rumanía;Total;1 de enero de 2020;45
30001 Abanilla;Rumanía;Total;1 de enero de 2019;51
30001 Abanilla;Rumanía;Total;1 de enero de 2018;54
30001 Abanilla;Rumanía;Total;1 de enero de 2017;57
30001 Abanilla;Rumanía;Total;1 de enero de 2016;61
30001 Abanilla;Rumanía;Total;1 de enero de 2015;65
30001 Abanilla;Rumanía;Hombres;1 de enero de 2020;21
30001 Abanilla;Rumanía;Hombres;1 de enero de 2019;24
30001 Abanilla;Rumanía;Hombres;1 de enero de 2018;22
30001 Abanilla;Rumanía;Hombres;1 de enero de 2017;26
30001 Abanilla;Rumanía;Hombres;1 de enero de 2016;28
30001 Abanilla;Rumanía;Hombres;1 de enero de 2015;26
30001 Abanilla;Rumanía;Mujeres;1 de enero de 2020;24
30001 Abanilla;Rumanía;Mujeres;1 de enero de 2019;27
30001 Abanilla;Rumanía;Mujeres;1 de enero de 2018;32
30001 Abanilla;Rumanía;Mujeres;1 de enero de 2017;31
30001 Abanilla;Rumanía;Mujeres;1 de enero de 2016;33
30001 Abanilla;Rumanía;Mujeres;1 de enero de 2015;39
30001 Abanilla;Rusia;Total;1 de enero de 2020;5
30001 Abanilla;Rusia;Total;1 de enero de 2019;5
30001 Abanilla;Rusia;Total;1 de enero de 2018;6
30001 Abanilla;Rusia;Total;1 de enero de 2017;8
30001 Abanilla;Rusia;Total;1 de enero de 2016;7
30001 Abanilla;Rusia;Total;1 de enero de 2015;7
30001 Abanilla;Rusia;Hombres;1 de enero de 2020;2
30001 Abanilla;Rusia;Hombres;1 de enero de 2019;2
30001 Abanilla;Rusia;Hombres;1 de enero de 2018;3
30001 Abanilla;Rusia;Hombres;1 de enero de 2017;4
30001 Abanilla;Rusia;Hombres;1 de enero de 2016;3
30001 Abanilla;Rusia;Hombres;1 de enero de 2015;3
30001 Abanilla;Rusia;Mujeres;1 de enero de 2020;3
30001 Abanilla;Rusia;Mujeres;1 de enero de 2019;3
30001 Abanilla;Rusia;Mujeres;1 de enero de 2018;3
30001 Abanilla;Rusia;Mujeres;1 de enero de 2017;4
30001 Abanilla;Rusia;Mujeres;1 de enero de 2016;4
30001 Abanilla;Rusia;Mujeres;1 de enero de 2015;4
30001 Abanilla;Ucrania;Total;1 de enero de 2020;9
30001 Abanilla;Ucrania;Total;1 de enero de 2019;11
30001 Abanilla;Ucrania;Total;1 de enero de 2018;11
30001 Abanilla;Ucrania;Total;1 de enero de 2017;13
30001 Abanilla;Ucrania;Total;1 de enero de 2016;12
30001 Abanilla;Ucrania;Total;1 de enero de 2015;12
30001 Abanilla;Ucrania;Hombres;1 de enero de 2020;3
30001 Abanilla;Ucrania;Hombres;1 de enero de 2019;4
30001 Abanilla;Ucrania;Hombres;1 de enero de 2018;4
30001 Abanilla;Ucrania;Hombres;1 de enero de 2017;4
30001 Abanilla;Ucrania;Hombres;1 de enero de 2016;4
30001 Abanilla;Ucrania;Hombres;1 de enero de 2015;4
30001 Abanilla;Ucrania;Mujeres;1 de enero de 2020;6
30001 Abanilla;Ucrania;Mujeres;1 de enero de 2019;7
30001 Abanilla;Ucrania;Mujeres;1 de enero de 2018;7
30001 Abanilla;Ucrania;Mujeres;1 de enero de 2017;9
30001 Abanilla;Ucrania;Mujeres;1 de enero de 2016;8
30001 Abanilla;Ucrania;Mujeres;1 de enero de 2015;8
30001 Abanilla;África;Total;1 de enero de 2020;200
30001 Abanilla;África;Total;1 de enero de 2019;191
30001 Abanilla;África;Total;1 de enero de 2018;143
30001 Abanilla;África;Total;1 de enero de 2017;157
30001 Abanilla;África;Total;1 de enero de 2016;153
30001 Abanilla;África;Total;1 de enero de 2015;150
30001 Abanilla;África;Hombres;1 de enero de 2020;119
30001 Abanilla;África;Hombres;1 de enero de 2019;125
30001 Abanilla;África;Hombres;1 de enero de 2018;92
30001 Abanilla;África;Hombres;1 de enero de 2017;98
30001 Abanilla;África;Hombres;1 de enero de 2016;98
30001 Abanilla;África;Hombres;1 de enero de 2015;96
30001 Abanilla;África;Mujeres;1 de enero de 2020;81
30001 Abanilla;África;Mujeres;1 de enero de 2019;66
30001 Abanilla;África;Mujeres;1 de enero de 2018;51
30001 Abanilla;África;Mujeres;1 de enero de 2017;59
30001 Abanilla;África;Mujeres;1 de enero de 2016;55
30001 Abanilla;África;Mujeres;1 de enero de 2015;54
30001 Abanilla;Argelia;Total;1 de enero de 2020;7
30001 Abanilla;Argelia;Total;1 de enero de 2019;12
30001 Abanilla;Argelia;Total;1 de enero de 2018;0
30001 Abanilla;Argelia;Total;1 de enero de 2017;0
30001 Abanilla;Argelia;Total;1 de enero de 2016;0
30001 Abanilla;Argelia;Total;1 de enero de 2015;0
30001 Abanilla;Argelia;Hombres;1 de enero de 2020;6
30001 Abanilla;Argelia;Hombres;1 de enero de 2019;12
30001 Abanilla;Argelia;Hombres;1 de enero de 2018;0
30001 Abanilla;Argelia;Hombres;1 de enero de 2017;0
30001 Abanilla;Argelia;Hombres;1 de enero de 2016;0
30001 Abanilla;Argelia;Hombres;1 de enero de 2015;0
30001 Abanilla;Argelia;Mujeres;1 de enero de 2020;1
30001 Abanilla;Argelia;Mujeres;1 de enero de 2019;0
30001 Abanilla;Argelia;Mujeres;1 de enero de 2018;0
30001 Abanilla;Argelia;Mujeres;1 de enero de 2017;0
30001 Abanilla;Argelia;Mujeres;1 de enero de 2016;0
30001 Abanilla;Argelia;Mujeres;1 de enero de 2015;0
30001 Abanilla;Marruecos;Total;1 de enero de 2020;187
30001 Abanilla;Marruecos;Total;1 de enero de 2019;173
30001 Abanilla;Marruecos;Total;1 de enero de 2018;138
30001 Abanilla;Marruecos;Total;1 de enero de 2017;151
30001 Abanilla;Marruecos;Total;1 de enero de 2016;146
30001 Abanilla;Marruecos;Total;1 de enero de 2015;145
30001 Abanilla;Marruecos;Hombres;1 de enero de 2020;107
30001 Abanilla;Marruecos;Hombres;1 de enero de 2019;107
30001 Abanilla;Marruecos;Hombres;1 de enero de 2018;87
30001 Abanilla;Marruecos;Hombres;1 de enero de 2017;92
30001 Abanilla;Marruecos;Hombres;1 de enero de 2016;91
30001 Abanilla;Marruecos;Hombres;1 de enero de 2015;92
30001 Abanilla;Marruecos;Mujeres;1 de enero de 2020;80
30001 Abanilla;Marruecos;Mujeres;1 de enero de 2019;66
30001 Abanilla;Marruecos;Mujeres;1 de enero de 2018;51
30001 Abanilla;Marruecos;Mujeres;1 de enero de 2017;59
30001 Abanilla;Marruecos;Mujeres;1 de enero de 2016;55
30001 Abanilla;Marruecos;Mujeres;1 de enero de 2015;53
30001 Abanilla;Nigeria;Total;1 de enero de 2020;0
30001 Abanilla;Nigeria;Total;1 de enero de 2019;0
30001 Abanilla;Nigeria;Total;1 de enero de 2018;0
30001 Abanilla;Nigeria;Total;1 de enero de 2017;0
30001 Abanilla;Nigeria;Total;1 de enero de 2016;0
30001 Abanilla;Nigeria;Total;1 de enero de 2015;0
30001 Abanilla;Nigeria;Hombres;1 de enero de 2020;0
30001 Abanilla;Nigeria;Hombres;1 de enero de 2019;0
30001 Abanilla;Nigeria;Hombres;1 de enero de 2018;0
30001 Abanilla;Nigeria;Hombres;1 de enero de 2017;0
30001 Abanilla;Nigeria;Hombres;1 de enero de 2016;0
30001 Abanilla;Nigeria;Hombres;1 de enero de 2015;0
30001 Abanilla;Nigeria;Mujeres;1 de enero de 2020;0
30001 Abanilla;Nigeria;Mujeres;1 de enero de 2019;0
30001 Abanilla;Nigeria;Mujeres;1 de enero de 2018;0
30001 Abanilla;Nigeria;Mujeres;1 de enero de 2017;0
30001 Abanilla;Nigeria;Mujeres;1 de enero de 2016;0
30001 Abanilla;Nigeria;Mujeres;1 de enero de 2015;0
30001 Abanilla;Senegal;Total;1 de enero de 2020;0
30001 Abanilla;Senegal;Total;1 de enero de 2019;0
30001 Abanilla;Senegal;Total;1 de enero de 2018;0
30001 Abanilla;Senegal;Total;1 de enero de 2017;0
30001 Abanilla;Senegal;Total;1 de enero de 2016;0
30001 Abanilla;Senegal;Total;1 de enero de 2015;0
30001 Abanilla;Senegal;Hombres;1 de enero de 2020;0
30001 Abanilla;Senegal;Hombres;1 de enero de 2019;0
30001 Abanilla;Senegal;Hombres;1 de enero de 2018;0
30001 Abanilla;Senegal;Hombres;1 de enero de 2017;0
30001 Abanilla;Senegal;Hombres;1 de enero de 2016;0
30001 Abanilla;Senegal;Hombres;1 de enero de 2015;0
30001 Abanilla;Senegal;Mujeres;1 de enero de 2020;0
30001 Abanilla;Senegal;Mujeres;1 de enero de 2019;0
30001 Abanilla;Senegal;Mujeres;1 de enero de 2018;0
30001 Abanilla;Senegal;Mujeres;1 de enero de 2017;0
30001 Abanilla;Senegal;Mujeres;1 de enero de 2016;0
30001 Abanilla;Senegal;Mujeres;1 de enero de 2015;0
30001 Abanilla;América;Total;1 de enero de 2020;87
30001 Abanilla;América;Total;1 de enero de 2019;80
30001 Abanilla;América;Total;1 de enero de 2018;86
30001 Abanilla;América;Total;1 de enero de 2017;83
30001 Abanilla;América;Total;1 de enero de 2016;70
30001 Abanilla;América;Total;1 de enero de 2015;71
30001 Abanilla;América;Hombres;1 de enero de 2020;32
30001 Abanilla;América;Hombres;1 de enero de 2019;33
30001 Abanilla;América;Hombres;1 de enero de 2018;39
30001 Abanilla;América;Hombres;1 de enero de 2017;36
30001 Abanilla;América;Hombres;1 de enero de 2016;31
30001 Abanilla;América;Hombres;1 de enero de 2015;34
30001 Abanilla;América;Mujeres;1 de enero de 2020;55
30001 Abanilla;América;Mujeres;1 de enero de 2019;47
30001 Abanilla;América;Mujeres;1 de enero de 2018;47
30001 Abanilla;América;Mujeres;1 de enero de 2017;47
30001 Abanilla;América;Mujeres;1 de enero de 2016;39
30001 Abanilla;América;Mujeres;1 de enero de 2015;37
30001 Abanilla;Argentina;Total;1 de enero de 2020;2
30001 Abanilla;Argentina;Total;1 de enero de 2019;1
30001 Abanilla;Argentina;Total;1 de enero de 2018;1
30001 Abanilla;Argentina;Total;1 de enero de 2017;1
30001 Abanilla;Argentina;Total;1 de enero de 2016;0
30001 Abanilla;Argentina;Total;1 de enero de 2015;0
30001 Abanilla;Argentina;Hombres;1 de enero de 2020;0
30001 Abanilla;Argentina;Hombres;1 de enero de 2019;0
30001 Abanilla;Argentina;Hombres;1 de enero de 2018;1
30001 Abanilla;Argentina;Hombres;1 de enero de 2017;1
30001 Abanilla;Argentina;Hombres;1 de enero de 2016;0
30001 Abanilla;Argentina;Hombres;1 de enero de 2015;0
30001 Abanilla;Argentina;Mujeres;1 de enero de 2020;2
30001 Abanilla;Argentina;Mujeres;1 de enero de 2019;1
30001 Abanilla;Argentina;Mujeres;1 de enero de 2018;0
30001 Abanilla;Argentina;Mujeres;1 de enero de 2017;0
30001 Abanilla;Argentina;Mujeres;1 de enero de 2016;0
30001 Abanilla;Argentina;Mujeres;1 de enero de 2015;0
30001 Abanilla;Bolivia;Total;1 de enero de 2020;21
30001 Abanilla;Bolivia;Total;1 de enero de 2019;26
30001 Abanilla;Bolivia;Total;1 de enero de 2018;28
30001 Abanilla;Bolivia;Total;1 de enero de 2017;27
30001 Abanilla;Bolivia;Total;1 de enero de 2016;20
30001 Abanilla;Bolivia;Total;1 de enero de 2015;22
30001 Abanilla;Bolivia;Hombres;1 de enero de 2020;11
30001 Abanilla;Bolivia;Hombres;1 de enero de 2019;13
30001 Abanilla;Bolivia;Hombres;1 de enero de 2018;15
30001 Abanilla;Bolivia;Hombres;1 de enero de 2017;15
30001 Abanilla;Bolivia;Hombres;1 de enero de 2016;12
30001 Abanilla;Bolivia;Hombres;1 de enero de 2015;14
30001 Abanilla;Bolivia;Mujeres;1 de enero de 2020;10
30001 Abanilla;Bolivia;Mujeres;1 de enero de 2019;13
30001 Abanilla;Bolivia;Mujeres;1 de enero de 2018;13
30001 Abanilla;Bolivia;Mujeres;1 de enero de 2017;12
30001 Abanilla;Bolivia;Mujeres;1 de enero de 2016;8
30001 Abanilla;Bolivia;Mujeres;1 de enero de 2015;8
30001 Abanilla;Brasil;Total;1 de enero de 2020;7
30001 Abanilla;Brasil;Total;1 de enero de 2019;8
30001 Abanilla;Brasil;Total;1 de enero de 2018;10
30001 Abanilla;Brasil;Total;1 de enero de 2017;8
30001 Abanilla;Brasil;Total;1 de enero de 2016;2
30001 Abanilla;Brasil;Total;1 de enero de 2015;4
30001 Abanilla;Brasil;Hombres;1 de enero de 2020;2
30001 Abanilla;Brasil;Hombres;1 de enero de 2019;2
30001 Abanilla;Brasil;Hombres;1 de enero de 2018;3
30001 Abanilla;Brasil;Hombres;1 de enero de 2017;2
30001 Abanilla;Brasil;Hombres;1 de enero de 2016;0
30001 Abanilla;Brasil;Hombres;1 de enero de 2015;1
30001 Abanilla;Brasil;Mujeres;1 de enero de 2020;5
30001 Abanilla;Brasil;Mujeres;1 de enero de 2019;6
30001 Abanilla;Brasil;Mujeres;1 de enero de 2018;7
30001 Abanilla;Brasil;Mujeres;1 de enero de 2017;6
30001 Abanilla;Brasil;Mujeres;1 de enero de 2016;2
30001 Abanilla;Brasil;Mujeres;1 de enero de 2015;3
30001 Abanilla;Colombia;Total;1 de enero de 2020;6
30001 Abanilla;Colombia;Total;1 de enero de 2019;4
30001 Abanilla;Colombia;Total;1 de enero de 2018;8
30001 Abanilla;Colombia;Total;1 de enero de 2017;5
30001 Abanilla;Colombia;Total;1 de enero de 2016;4
30001 Abanilla;Colombia;Total;1 de enero de 2015;3
30001 Abanilla;Colombia;Hombres;1 de enero de 2020;1
30001 Abanilla;Colombia;Hombres;1 de enero de 2019;1
30001 Abanilla;Colombia;Hombres;1 de enero de 2018;4
30001 Abanilla;Colombia;Hombres;1 de enero de 2017;2
30001 Abanilla;Colombia;Hombres;1 de enero de 2016;2
30001 Abanilla;Colombia;Hombres;1 de enero de 2015;1
30001 Abanilla;Colombia;Mujeres;1 de enero de 2020;5
30001 Abanilla;Colombia;Mujeres;1 de enero de 2019;3
30001 Abanilla;Colombia;Mujeres;1 de enero de 2018;4
30001 Abanilla;Colombia;Mujeres;1 de enero de 2017;3
30001 Abanilla;Colombia;Mujeres;1 de enero de 2016;2
30001 Abanilla;Colombia;Mujeres;1 de enero de 2015;2
30001 Abanilla;Cuba;Total;1 de enero de 2020;2
30001 Abanilla;Cuba;Total;1 de enero de 2019;2
30001 Abanilla;Cuba;Total;1 de enero de 2018;3
30001 Abanilla;Cuba;Total;1 de enero de 2017;3
30001 Abanilla;Cuba;Total;1 de enero de 2016;3
30001 Abanilla;Cuba;Total;1 de enero de 2015;3
30001 Abanilla;Cuba;Hombres;1 de enero de 2020;1
30001 Abanilla;Cuba;Hombres;1 de enero de 2019;1
30001 Abanilla;Cuba;Hombres;1 de enero de 2018;1
30001 Abanilla;Cuba;Hombres;1 de enero de 2017;1
30001 Abanilla;Cuba;Hombres;1 de enero de 2016;1
30001 Abanilla;Cuba;Hombres;1 de enero de 2015;1
30001 Abanilla;Cuba;Mujeres;1 de enero de 2020;1
30001 Abanilla;Cuba;Mujeres;1 de enero de 2019;1
30001 Abanilla;Cuba;Mujeres;1 de enero de 2018;2
30001 Abanilla;Cuba;Mujeres;1 de enero de 2017;2
30001 Abanilla;Cuba;Mujeres;1 de enero de 2016;2
30001 Abanilla;Cuba;Mujeres;1 de enero de 2015;2
30001 Abanilla;Chile;Total;1 de enero de 2020;0
30001 Abanilla;Chile;Total;1 de enero de 2019;0
30001 Abanilla;Chile;Total;1 de enero de 2018;0
30001 Abanilla;Chile;Total;1 de enero de 2017;0
30001 Abanilla;Chile;Total;1 de enero de 2016;0
30001 Abanilla;Chile;Total;1 de enero de 2015;0
30001 Abanilla;Chile;Hombres;1 de enero de 2020;0
30001 Abanilla;Chile;Hombres;1 de enero de 2019;0
30001 Abanilla;Chile;Hombres;1 de enero de 2018;0
30001 Abanilla;Chile;Hombres;1 de enero de 2017;0
30001 Abanilla;Chile;Hombres;1 de enero de 2016;0
30001 Abanilla;Chile;Hombres;1 de enero de 2015;0
30001 Abanilla;Chile;Mujeres;1 de enero de 2020;0
30001 Abanilla;Chile;Mujeres;1 de enero de 2019;0
30001 Abanilla;Chile;Mujeres;1 de enero de 2018;0
30001 Abanilla;Chile;Mujeres;1 de enero de 2017;0
30001 Abanilla;Chile;Mujeres;1 de enero de 2016;0
30001 Abanilla;Chile;Mujeres;1 de enero de 2015;0
30001 Abanilla;Ecuador;Total;1 de enero de 2020;17
30001 Abanilla;Ecuador;Total;1 de enero de 2019;17
30001 Abanilla;Ecuador;Total;1 de enero de 2018;17
30001 Abanilla;Ecuador;Total;1 de enero de 2017;16
30001 Abanilla;Ecuador;Total;1 de enero de 2016;18
30001 Abanilla;Ecuador;Total;1 de enero de 2015;18
30001 Abanilla;Ecuador;Hombres;1 de enero de 2020;8
30001 Abanilla;Ecuador;Hombres;1 de enero de 2019;9
30001 Abanilla;Ecuador;Hombres;1 de enero de 2018;9
30001 Abanilla;Ecuador;Hombres;1 de enero de 2017;9
30001 Abanilla;Ecuador;Hombres;1 de enero de 2016;10
30001 Abanilla;Ecuador;Hombres;1 de enero de 2015;10
30001 Abanilla;Ecuador;Mujeres;1 de enero de 2020;9
30001 Abanilla;Ecuador;Mujeres;1 de enero de 2019;8
30001 Abanilla;Ecuador;Mujeres;1 de enero de 2018;8
30001 Abanilla;Ecuador;Mujeres;1 de enero de 2017;7
30001 Abanilla;Ecuador;Mujeres;1 de enero de 2016;8
30001 Abanilla;Ecuador;Mujeres;1 de enero de 2015;8
30001 Abanilla;Paraguay;Total;1 de enero de 2020;6
30001 Abanilla;Paraguay;Total;1 de enero de 2019;6
